n,p,k,temperature,humidity,ph,rainfall,label,fertility_score,fertility_level
73,147,113,35.21275610759876,51.39575551874614,8.232162537088474,69.35634657604027,maize,334,high
14,35,91,25.68150580531209,38.60231160077655,5.069511886402449,184.6144136377741,rice,140,medium
58,58,9,27.14325704463991,63.475062211649686,5.300401471678148,225.11792812924404,kidneybeans,125,medium
126,75,134,10.812645145387028,64.48923911937526,7.877831952934994,115.80523185246682,soybean,335,high
78,36,4,18.120251671937805,70.67254532313349,5.548319592699933,48.118142493660734,pigeonpeas,118,medium
140,24,45,13.19929610140059,41.87596436526988,7.079437689686992,200.6886706505103,lentil,209,high
60,75,132,35.99602080882991,68.5348727357634,7.429746287429312,83.68991444894655,lentil,267,high
112,4,62,35.86294003282638,43.2338421171277,5.2323357128268375,27.176587563489285,cotton,178,medium
114,134,73,22.74200731920987,82.34359532018765,5.293298478382814,173.5191399009369,mothbeans,321,high
44,37,175,18.070031701508523,45.88987015959612,7.618247846354684,107.10596479553674,kidneybeans,256,high
42,85,53,30.023278454354283,44.6707796856351,6.510710012322006,246.09822498870736,mango,180,medium
36,104,90,33.208633114039394,77.05646436430888,6.8424976964774125,143.18361251309517,sugarcane,230,high
23,57,46,22.18774401713216,66.62234826058732,6.178684798909995,92.10857210641544,coffee,126,medium
128,131,208,14.916082433032388,65.85912485026276,6.744411953320696,95.9008151915652,onion,436,high
140,98,162,38.562988384963006,61.35342567583662,7.111729501651031,27.55572522226163,papaya,400,high
117,36,140,27.69090451114343,66.50261001720047,7.812082535225207,62.19093827724235,carrot,293,high
48,130,201,36.10865657646258,46.58319000914227,7.53258677561594,153.81156742111992,potato,379,high
75,56,10,32.56850803554225,43.52564400148836,6.88536397222237,30.85766405791753,onion,141,medium
102,139,104,32.39483029926946,82.33180316810036,6.044270886176522,61.83067243271546,rice,345,high
91,147,191,26.57646458094365,85.39138814158994,6.748403802664287,158.23910050128063,tomato,430,high
36,109,172,29.1130244191582,34.33397798789724,7.1812195263661085,103.72415455367369,papaya,317,high
1,22,194,28.76260727748121,73.00698464439375,7.0904162673089886,39.01006794457277,mothbeans,217,high
60,73,139,26.063034283342407,34.91946912667459,8.456614484533304,149.68342305785936,blackgram,272,high
72,55,136,23.960114635983064,56.065151787481405,6.987088503902271,64.69949179940669,pomegranate,263,high
55,122,150,19.85918454893573,84.27761752873343,6.315289154825113,224.28152806248872,blackgram,327,high
6,133,195,13.181015089221628,63.21840725649897,8.265673119755503,223.8656981092168,apple,334,high
32,49,141,38.31801370333714,80.40788405781234,5.094883589526581,204.3339531568308,sugarcane,222,high
12,28,4,14.301482530136944,44.05082449677537,7.314929576704944,215.71991841270676,cotton,49,low
101,134,204,22.33884756812811,87.00045062492053,5.108576434894957,136.1332263136237,tomato,436,high
90,122,14,28.265102949957218,75.36299941654292,7.417350034591838,143.38298601999554,lentil,226,high
108,100,31,32.97133943814785,68.52778751633755,7.666010865127302,29.56238716719145,pomegranate,239,high
135,72,115,11.121390173620805,34.11304590508237,5.526537625152654,246.44648869308304,mango,322,high
125,138,198,24.01078423052927,37.86112748048146,7.315074176322907,98.29714556422796,mothbeans,436,high
24,3,187,20.053982745947216,59.34373403048625,5.316183508595944,177.2971270343855,kidneybeans,214,high
109,8,51,33.393609740605726,77.62841665005348,5.825439910709875,146.76539767492045,chickpea,168,medium
44,100,51,20.488607289107257,81.83699039437491,8.072795103247266,244.5035442397127,sugarcane,195,medium
105,121,208,27.188058130703933,65.00483176619996,8.412708119882833,57.773488306048215,maize,435,high
77,72,7,32.27279771815064,35.0155900642894,6.7162178555883525,97.46555028329888,cotton,156,medium
27,66,165,23.187668313801872,47.7272077800884,6.685392864260076,215.1077302420926,coconut,258,high
28,27,43,21.976024116610944,31.258133291171568,7.121193141219584,91.99724997750934,papaya,98,low
43,119,180,32.694737741347126,84.74192530941335,5.632067645999255,110.67064618278478,mango,342,high
75,38,86,20.483871404692994,89.48569910176136,7.928885431402605,246.288852956789,pomegranate,199,medium
103,107,15,39.68815803907282,31.539271442844797,6.210813584111321,58.730247223698754,coconut,225,high
58,75,38,29.831858393784938,59.65029226357152,5.033248548343757,156.5336785054482,blackgram,171,medium
19,57,120,10.67515141050003,82.5216072762704,7.869294450170948,122.12955910967725,kidneybeans,196,medium
79,97,53,13.041862755746113,88.02140712387079,6.930615316281946,234.5727303429268,apple,229,high
89,48,157,36.55587185613535,41.06781382982786,7.110999621812132,155.37342030589926,apple,294,high
20,94,171,36.88300896321509,89.84048276984817,5.042725102314777,94.09701689817152,onion,285,high
89,39,176,23.823968736332382,48.035429464974285,6.002394761735481,121.75052097389528,cotton,304,high
2,27,106,31.551859954843387,73.32816728802538,8.159993548793832,201.21346421441345,onion,135,medium
89,67,28,37.44928388953481,54.25736119320386,6.877146023173908,104.27495376726247,papaya,184,medium
23,91,208,37.81882085528647,52.82683484593686,7.455702919612123,136.62866222821077,potato,322,high
93,49,166,39.01289267201523,72.90565002145846,8.086033891879033,124.1195599287298,mothbeans,308,high
10,60,68,18.869216102373485,70.29809708247733,6.152350359110945,103.8653750221762,lentil,138,medium
129,62,100,15.778817230624838,82.74051811394871,7.547890082368069,63.07539855412392,watermelon,291,high
132,31,92,37.75918235069041,73.02408766965385,8.156394851113923,217.9896944064405,pigeonpeas,255,high
102,71,74,14.916474473805136,79.38036568926967,5.339948519881324,154.71785595563904,kidneybeans,247,high
19,80,207,13.630365294204292,50.59266884779648,7.381277438283122,76.64512468886304,orange,306,high
17,65,201,30.45825595897985,41.08068103616773,5.687767898339999,50.77818667248229,orange,283,high
138,29,26,23.87120271557482,88.30021526490839,8.392308403015516,197.4789586180524,kidneybeans,193,medium
75,32,11,25.70520886495357,31.327410537752392,7.108553416226971,88.487810059842,mungbean,118,medium
147,43,129,37.61815463861426,56.22303954992951,6.813539822189118,180.27871409403767,potato,319,high
48,124,15,21.101240582641672,54.40432970837604,5.072904746014965,64.83970356152035,kidneybeans,187,medium
144,68,102,11.135638749759472,57.42681011094697,5.616537372982553,78.174047034951,lentil,314,high
94,119,31,29.23907407700187,71.82601857491133,8.096043271867018,35.47714554590715,banana,244,high
72,21,94,34.25461145982676,87.43298945902987,8.234891703548744,170.36174877815887,kidneybeans,187,medium
11,70,19,37.3849844286242,52.74438856196765,8.456614484533304,233.6915839093229,orange,100,medium
116,109,119,22.35083032531197,61.52306785037455,5.2195730831013885,58.11732428383801,muskmelon,344,high
111,74,103,20.27018269338209,59.36941531965377,6.501968310929263,129.97397029985896,jute,288,high
103,38,85,20.334454073615248,41.13504771936568,7.951577442319525,140.8480653895108,muskmelon,226,high
20,107,178,30.639769569954748,57.33971613561724,6.364520341348001,133.05399153525556,mango,305,high
101,54,87,38.04573875582787,85.26237112151566,5.7089626575668095,142.37074021750504,tomato,242,high
140,13,161,35.90429510202825,41.26673180291416,6.410961808801895,223.3030151397376,sugarcane,314,high
113,21,13,38.81151066029757,47.2784483424112,6.642548898951918,201.5005509119456,sugarcane,147,medium
110,105,192,14.881254686055744,44.33182641908941,5.054107164228659,132.07027094463874,watermelon,407,high
137,101,187,36.80966965958938,70.49833423528769,6.157128164637319,74.82140311551551,chickpea,425,high
121,78,132,20.96448606901915,36.6103974842257,6.9177058817478585,142.5256447552377,rice,331,high
102,37,175,30.68268997123883,71.7104148118774,7.638210773620461,63.35767310226678,mango,314,high
71,107,44,29.410266679286742,66.44132975944646,8.349292953891037,152.84468223585628,mango,222,high
109,57,4,32.33658046976785,38.43179118034499,6.238410580434797,189.3871370270353,mango,168,medium
76,118,208,23.137657456625558,78.23151534571349,6.663743886765032,222.98696540676792,chickpea,402,high
116,44,158,35.130858074668296,81.69658498490374,5.434123731059616,91.88134110858871,sugarcane,318,high
81,105,135,23.355877416971587,69.94604213899268,6.872557702900216,218.53752566441383,papaya,321,high
111,97,156,24.66223624418173,75.27022259303244,6.073557997184169,76.61691160959097,pigeonpeas,364,high
96,143,109,33.37491767443132,76.66755285765933,6.596322164046163,167.78791865849223,onion,348,high
42,74,78,27.771777165317264,70.29810173645315,5.140321426081554,245.31397578432063,pomegranate,194,medium
20,116,198,36.82087635368798,47.01480007832946,5.42143365252974,51.19186645841829,apple,334,high
116,117,81,38.244982259304365,46.54186390034165,7.973760967953146,155.23829385121266,kidneybeans,314,high
129,115,121,23.31183548675632,45.19123387260816,6.286405720751327,114.5955573940548,coconut,365,high
28,64,75,22.393235402496455,88.07814057851579,5.873764253146474,138.0134929310044,sugarcane,167,medium
95,84,118,11.586665007972718,74.74848182566625,8.392542059105,241.5192036019638,mango,297,high
123,59,145,15.94682861276166,40.900823004307725,6.862977008891422,34.417087957158465,papaya,327,high
20,93,136,30.26442727791344,35.22278103713104,7.085094282882352,190.3622510039626,grapes,249,high
39,103,206,16.67200842903012,43.63923825682941,6.829483617406395,25.947534042235997,pigeonpeas,348,high
33,103,40,28.75874778422564,56.96392289051478,5.304284846794504,88.12952146388554,orange,176,medium
14,132,55,18.36628560673511,68.03142850440241,7.0852807588677145,241.2944089763824,papaya,201,high
103,76,177,39.68815803907282,84.47853584616423,5.1164788332120645,201.0981764084128,kidneybeans,356,high
90,128,24,38.94970604983638,42.56762100099699,6.39589245006801,155.3992229432338,potato,242,high
104,119,52,19.03362034494259,73.80049169568869,5.427368176547294,144.45897453526058,banana,275,high
2,61,79,13.556415799619494,83.16322525165401,7.699730247700739,24.274268068990622,coffee,142,medium
45,135,60,17.62607201933528,73.52172998457118,6.429960495145639,100.62161769873173,banana,240,high
144,113,70,29.34376851190988,76.55862189566928,5.368268469911319,236.783347119984,coffee,327,high
39,55,158,38.79955495396904,56.6916015928841,6.470712095726257,173.30904076145688,potato,252,high
139,79,206,25.30588436048523,74.94235395757858,8.393943093487339,22.474430462173643,mungbean,424,high
26,35,67,37.18917064703646,57.04979024384584,5.8419778263624025,69.44166533139574,grapes,128,medium
75,112,52,10.555015391256449,57.678603848805125,7.256577906129622,140.83489896962868,chickpea,239,high
4,147,52,32.8229227403653,65.52249303268061,5.5753003112703965,168.031900449124,muskmelon,205,high
137,38,84,25.19836786305361,34.1369511069238,7.737943418820091,22.793497878791506,rice,259,high
138,82,39,15.300919179114672,51.436465901200535,8.225109008718848,219.51363794263463,papaya,259,high
95,6,4,39.6450800930774,69.8146840267027,6.262596992703384,160.3175537090105,pigeonpeas,102,medium
114,122,4,27.349006996997765,78.10524657733163,5.62331498478179,167.99083863662798,chickpea,237,high
26,104,110,22.060607208774503,79.80468449918627,5.876279212706157,178.83029140636216,maize,240,high
19,135,198,33.2009700082475,73.84139666287507,6.002789909018935,51.34715053206601,coconut,352,high
36,121,76,25.298696173000863,58.746059630178,6.51812672830668,228.3422150327706,mungbean,233,high
68,134,98,19.984286307013328,84.06341277155693,5.610657867820089,140.56147295835,chickpea,300,high
124,65,98,29.50151520951037,34.956397267436884,7.180043463415803,136.68506805166334,watermelon,287,high
31,27,45,12.2306520726763,37.184861621264886,6.495295409578635,52.91167066499872,mango,103,medium
132,90,37,12.990967941575864,39.92630615905778,5.547800251286457,134.74363700638975,grapes,259,high
90,89,114,16.048948276116807,69.71770862608432,7.158503563711044,183.1966469881344,mungbean,293,high
6,17,67,15.60386535062491,49.870302194860784,5.397651401594995,78.22075431022958,coconut,90,low
90,80,77,17.381268547792182,73.76810921907696,6.397202861616329,101.45021555777387,onion,247,high
107,78,44,33.84759356969275,45.299257600254805,6.337066272271279,215.81147924891863,papaya,229,high
60,145,133,25.58675743673227,75.19076833572664,5.946105567720714,57.9483606677211,carrot,338,high
36,83,46,32.326693300932035,41.564623073270624,5.213280172909301,43.59337943177192,orange,165,medium
110,53,208,14.54378856077902,65.33041440155989,8.135445609295923,175.97731871728345,lentil,372,high
82,80,81,38.15747762493787,57.50464113436527,7.308770312863444,176.1258911945898,apple,243,high
105,142,113,32.59885986267369,31.26924109390871,7.879429346132899,177.21006459788865,papaya,360,high
137,66,116,19.72408526069102,38.4595525655245,5.162737217001878,192.0159539781336,coffee,319,high
20,138,150,32.28507927882359,52.84161305268195,5.38590007514804,37.120717211327445,mango,308,high
53,42,192,18.77409397924916,42.21023510761639,7.125652928752764,216.8028832678312,blackgram,287,high
85,134,191,17.20655784971112,49.94151098936853,7.154728120920899,71.71483233081946,pomegranate,410,high
87,145,11,18.78681988549324,65.19300140192988,5.9926007587328645,76.61144096758008,coffee,243,high
19,86,15,32.25719802702818,74.12491520387249,6.896238237604234,200.36252230360685,blackgram,120,medium
129,6,82,25.082201426768183,89.06081131762842,6.917259635424045,92.46053769398618,pigeonpeas,217,high
11,132,135,39.52013516036847,44.778761517738026,7.821637293853545,136.13305181987218,mungbean,278,high
37,20,81,10.488748848756211,57.55378515679408,7.645306280648091,128.93216456936352,grapes,138,medium
126,70,37,21.106874838543376,38.35123902198126,5.775442504951453,105.38286410496552,pomegranate,233,high
92,36,172,12.17841243651776,33.82853915309561,7.404000719109614,230.1923725673253,blackgram,300,high
117,20,11,30.88543217301893,32.72710623787402,7.192220921456971,195.57436463760837,sugarcane,148,medium
141,144,152,29.421866500217277,54.75871676121822,5.6994650222127055,32.89816024560129,papaya,436,high
24,117,90,18.980522530354765,56.77828993725144,7.078086232062138,52.45865697617836,rice,231,high
139,111,89,36.10811453835518,53.31281521971744,7.751528783022072,169.7044390405317,grapes,339,high
106,78,30,28.08266659581437,70.38225069407784,5.378165461350295,166.64582581132623,mango,214,high
28,76,204,35.33089689031863,63.68410043348081,5.558736854659605,124.69356782900056,tomato,308,high
92,142,184,13.127309476817322,39.47859733946955,6.485251781491687,194.99978956890573,coconut,418,high
11,71,166,33.454272523913104,57.40573405655415,5.675762517440151,163.09739194632854,mothbeans,248,high
142,85,25,35.299586320959534,32.71543055105306,7.635036462439843,62.64434503823729,mango,252,high
118,110,87,14.707861086020069,51.451599264930536,6.199142104887775,97.9204134010251,sugarcane,315,high
9,28,38,14.457423366058077,69.67347256510634,8.139440886470393,224.0063361578161,papaya,75,low
15,144,38,24.43243895945456,85.43616847349854,8.177538899339147,34.268793399969326,mango,197,medium
84,29,133,28.616148682271664,88.94299220141,6.275917398943269,236.4758248092159,blackgram,246,high
119,107,193,17.406092927351764,41.75004445692692,5.343037261084476,162.2254100351411,sugarcane,419,high
146,88,80,37.878799872538494,78.3401591672199,5.999332274706609,199.89990284735111,lentil,314,high
112,20,207,14.780511673287114,45.5065986215435,5.5243842938100585,48.10114629335921,carrot,339,high
115,44,76,10.365421300536088,82.17983200232331,7.512672524389894,242.49847213638,coconut,235,high
115,136,48,38.90747163727677,51.22353774088178,6.723023646627746,101.2181927808386,coffee,299,high
144,74,88,28.581791578237414,45.95675082312916,7.44705678250815,111.538986287097,blackgram,306,high
88,113,163,15.357139196523969,55.57002049154136,6.946134457251656,120.50942444892247,maize,364,high
12,14,82,14.766935782174574,37.14841256252781,7.144965289683896,116.48360612805875,chickpea,108,medium
147,124,157,27.58834764068856,82.78939598462946,6.550265010004393,109.42291627156492,papaya,428,high
28,40,151,17.401878345359332,72.86417634652301,6.478286663815128,244.16550028755225,soybean,219,high
21,101,73,24.912500373021764,78.84573713356961,5.8888336301267366,113.1394043251014,pomegranate,195,medium
45,116,20,19.17881079562781,34.35394406965131,5.95777577555911,103.42188634634388,tomato,181,medium
89,2,199,30.66295762866917,72.15066481139846,6.300990251179623,246.71766349871027,muskmelon,290,high
21,22,35,34.041617064185715,85.93344296225501,6.916579965274627,174.49067076911098,pigeonpeas,78,low
56,129,187,10.316440758868287,65.90774308692009,5.380887874549175,23.533345922814664,cotton,372,high
90,11,191,30.907856114099967,44.692249143681664,8.130161500245922,65.28537322203536,coconut,292,high
12,30,61,33.76848147023305,61.27974618570239,5.323486679884844,73.60665941850459,watermelon,103,medium
143,15,151,32.67901256839053,75.79508335462495,8.250062880964713,243.3052316766509,soybean,309,high
66,73,13,30.119192350237505,74.97974257635364,6.364245748458586,106.1863046387838,apple,152,medium
121,22,100,38.969905881503365,31.803420575250662,6.459739864977813,181.02208382443064,muskmelon,243,high
71,63,190,23.383230533768067,47.04450690327976,8.335235282003573,166.75617953073748,rice,324,high
132,12,106,22.362123614581208,81.1042779799808,7.863269845398394,145.37385396016248,mothbeans,250,high
72,31,158,17.444539106087817,68.35296963301357,8.432990374911817,101.91923206658892,banana,261,high
99,3,179,25.470172208154203,84.03392818729283,8.456614484533304,166.28091526041771,cotton,281,high
101,85,9,21.966249370917133,87.7313811143745,7.510437048085226,51.415371139392896,chickpea,195,medium
102,109,207,14.5105805378376,79.94265158849507,5.2937147955077775,161.85773747859213,pigeonpeas,418,high
72,41,186,18.361797841075106,62.17596978041444,6.532100059729056,85.33313040971078,muskmelon,299,high
87,81,33,22.46711482361946,38.64920694572431,5.868309143595818,206.01988102267103,grapes,201,high
64,98,4,21.470588568869427,51.730358222048,5.0920299848752775,215.98961593239196,maize,166,medium
86,30,92,24.72241286893054,89.42054831888188,8.365203440884205,232.33866103706188,mungbean,208,high
0,24,113,24.53915863490189,85.80670123118205,5.684653116345747,213.2122922977579,rice,137,medium
49,64,13,15.394790389816944,55.84443523942585,6.243092582263946,103.64696123085766,pomegranate,126,medium
114,46,100,20.90712338990327,60.39995259713688,5.087797636051944,150.63969109857922,mango,260,high
68,99,89,13.913893923177962,87.76732432134568,5.999093182965838,63.8972568290985,tomato,256,high
21,82,83,10.940763420212456,55.65315949133642,6.726440605530585,159.23276671014972,mungbean,186,medium
102,85,28,35.691000173180655,51.592001481001546,7.610795722686204,233.66714936545935,mothbeans,215,high
37,86,83,35.9758468669762,61.07657342539491,7.8166685471913375,89.08040016630626,cotton,206,high
147,139,90,37.447965578474914,82.87546104870108,7.328871945362479,108.4716515589901,cotton,376,high
121,97,35,25.02804394970388,71.66030166660283,7.1240890082995545,248.30628704856787,chickpea,253,high
12,107,189,35.70084803598816,58.88751429035009,6.267659044344786,63.107874682855126,jute,308,high
100,3,114,12.147887509723986,62.13626499482744,7.731719903754725,95.89649474876948,soybean,217,high
146,115,165,12.631926039876031,82.11999506799003,6.733285617511002,86.1377791860505,watermelon,426,high
21,82,20,16.18854882908871,61.49594187579895,8.163757053478696,60.70202944278668,coffee,123,medium
18,133,19,26.87202520285451,68.77277229101097,6.970347794056021,113.70608606554303,sugarcane,170,medium
137,54,65,29.823087186511632,68.38382320509167,6.266095851327236,194.98197559395885,pomegranate,256,high
16,18,39,23.072742274800525,68.4969904100383,6.630738402594979,50.916427335388754,soybean,73,low
59,73,197,38.940360877981405,82.38377614038646,6.312478930690649,213.8836817712336,coconut,329,high
40,127,149,10.65424647689068,53.44365998394777,7.576123480716557,151.9299975281148,pomegranate,316,high
9,42,149,32.532280697962754,56.68247163831381,7.0674707817464935,230.73976584669805,jute,200,high
18,45,74,30.60131974595624,77.62716664915212,7.532948963308508,248.30628704856787,potato,137,medium
15,142,105,11.63750288566994,70.20012731777169,7.194234056529128,170.32048807642687,maize,262,high
147,32,194,13.649446021293883,48.90392016975781,6.24884847354836,131.02949151580432,muskmelon,373,high
36,138,36,13.876029300008993,88.91185413797518,7.998238362248082,24.250308820930726,mothbeans,210,high
119,11,68,14.147795730090476,82.16600186641003,7.554775925865015,81.23004400554044,pomegranate,198,medium
20,64,76,24.72736604932582,62.5591908202781,6.656408641705825,188.01208918841587,coffee,160,medium
91,41,108,39.68815803907282,58.00196464932366,6.712272060475631,222.88638788132496,coffee,240,high
46,22,82,33.8609111977253,82.87874154513015,7.3205404838929695,124.4202121168192,muskmelon,150,medium
67,17,171,23.565055779257072,81.32465207271277,6.241775207623974,210.2813972848204,pomegranate,255,high
80,5,160,27.64273661129005,34.56436254036367,5.6572763116954015,114.64473733845392,mango,245,high
96,147,165,19.44287138151864,68.00256313441642,7.462587995387238,73.06918901065457,blackgram,410,high
16,6,193,29.6797992179778,85.75316802484011,6.478272116039797,231.1951029985675,muskmelon,215,high
57,61,67,36.23549154434481,49.07144982491148,7.947160064283052,198.29581770817555,soybean,185,medium
99,2,176,25.300129113202427,87.0342115250476,5.597996783186786,88.33469951769493,rice,275,high
20,37,43,26.026465447141984,57.98391826453712,5.277597443049708,220.30131136519515,grapes,100,medium
49,50,8,19.09623807566379,34.4108085369094,7.152876830479264,139.28430552982377,mothbeans,107,medium
144,38,58,18.25275795571944,89.87719102286711,5.919302551948766,139.36294907035995,potato,240,high
23,40,61,27.03033487441649,43.93351583414904,6.383683397665871,66.73398151734294,banana,124,medium
50,135,7,38.69543222785319,64.32488851837721,6.412336204969511,185.25504570054704,sugarcane,192,medium
11,100,178,38.06305033912696,50.18067112151992,7.423495197468474,97.31125983883976,tomato,289,high
19,15,24,37.47769623040155,38.63129639256232,8.37906846314058,117.73928240669214,rice,58,low
72,40,64,35.07932029687967,40.5557720459589,7.581119970496895,145.52811723296276,cotton,176,medium
25,7,22,20.82808609330632,36.88901750632888,5.792319675834681,212.4704738638328,coconut,54,low
115,146,82,18.41121425674988,71.81587957253089,5.934306701481949,248.30628704856787,chickpea,343,high
55,101,86,39.559867628990496,85.24836823606111,7.191213875011371,73.64464741768167,sugarcane,242,high
74,90,120,22.9172265962542,60.18838080851824,8.437667046529654,205.46798603201276,mungbean,284,high
68,56,42,28.41820013534716,78.15653157309114,5.725041571806189,70.37987182509104,coconut,166,medium
15,117,208,32.78367127829212,76.74259957475225,7.080419804687923,119.17836127868884,orange,341,high
5,53,53,34.37248198243863,45.070024522126296,7.8668004838277215,99.3241944796225,onion,111,medium
10,57,189,37.07377280562037,32.371182029436774,5.939392150277593,244.5528231026564,lentil,256,high
42,111,105,32.44029706115373,51.031921755583866,8.456614484533304,241.5835086299608,jute,258,high
90,131,203,25.32754855168076,84.19270103658894,5.801274073583807,69.02974702931685,pomegranate,424,high
141,28,4,20.621689303309008,34.924712285835824,5.070424843343567,135.8624287190545,mango,171,medium
17,61,122,16.926277419069873,75.89242373281382,5.823382313735331,183.3505310099972,lentil,200,high
15,140,37,26.33455179772811,82.19890993585406,5.454613913546064,92.6639810580453,blackgram,192,medium
131,143,71,16.99572797089458,56.46298109926202,6.229167009601724,208.28753826243425,muskmelon,345,high
61,129,91,36.42991791185105,32.905475741910394,7.239063902944141,67.66029375076747,lentil,281,high
22,130,173,28.473901991439742,57.44362552370383,5.610786847709824,48.71678941618824,grapes,325,high
22,27,112,11.647361946093524,66.10060087175755,7.601491085535768,190.2651833276599,rice,161,medium
4,32,149,20.88746639143582,76.69669896489205,6.131671232707963,101.94673759177196,muskmelon,185,medium
54,28,186,34.56375026717126,57.41019786909085,8.15524498903994,218.77199470738657,mango,268,high
63,22,50,35.06328796677988,86.18393322332344,6.454837132679611,24.54289909821478,mothbeans,135,medium
27,48,178,27.053708614585315,80.02584463695771,6.487197330296487,226.68889057190523,pigeonpeas,253,high
117,50,59,33.141387186642206,40.40239999657699,6.8638382849355954,189.42314163841155,chickpea,226,high
136,20,4,15.222418325188,46.2724684023364,7.82592300952976,126.62920825836056,pigeonpeas,157,medium
130,24,133,23.759808346459625,83.90581765736346,6.982969251925836,69.40017236425399,grapes,287,high
111,28,14,12.792062853303412,79.15503650965623,7.121483661832945,40.28953774374471,papaya,153,medium
119,117,68,35.181349662014306,68.19138778246429,7.968518577791439,233.73093051524168,coffee,304,high
87,33,176,14.024623072129955,73.82734043972822,5.664898779202535,115.66984469337524,carrot,296,high
121,120,172,33.78521720339319,68.42352678708494,7.567222514805454,46.39724275145372,maize,413,high
33,78,27,27.06219459610228,83.16652672262794,6.033906935210229,90.76747214795896,cotton,138,medium
70,103,153,13.637922992367455,74.19585830837025,7.852344918986329,128.30046667068555,jute,326,high
115,88,38,38.29574131196326,89.04117648931802,7.459031893584544,154.5783254105189,orange,241,high
8,5,17,34.76079211304674,33.89481923040012,5.270675886664807,221.0753732345722,mungbean,49,low
1,141,164,11.578190245262135,60.19020916879781,8.06410384849379,224.8055471150206,pomegranate,306,high
116,110,142,14.810723884744604,30.75607925344697,8.083800584082791,130.6473313707798,carrot,368,high
113,57,40,11.197211429690247,36.46200278650078,6.422956133555065,107.95535490992552,pigeonpeas,210,high
61,132,120,16.025365844656207,70.79331260369256,8.324869036219429,194.25911338408585,mungbean,313,high
12,89,52,18.63768199754511,79.8558982821052,6.65396174607103,175.78099532024578,coffee,153,medium
28,53,204,19.255465572461876,33.703763403148926,6.433227544640205,169.10599482214568,carrot,285,high
70,54,92,20.03479524048958,39.62867673389389,8.358617425712314,93.96598782899083,soybean,216,high
48,26,56,23.048324716367052,65.87172943292575,6.066570882223306,182.95261510285425,mothbeans,130,medium
104,61,76,31.190674762097032,56.7953916394594,7.935547186647776,97.32321570880195,mothbeans,241,high
50,121,32,34.02135518407966,39.33973126760574,6.942657556071556,132.48916230842764,blackgram,203,high
15,67,123,26.962354780593834,44.0006537766787,5.4923568550786666,137.58662198691695,coffee,205,high
105,138,163,17.532865315077267,76.5250736354574,7.634709937158455,176.01159630654897,muskmelon,406,high
84,105,195,31.25134967168858,67.81910846465398,5.033248548343757,174.75283167512063,carrot,384,high
44,85,172,16.579331390200977,75.15088560057632,6.263704889170972,236.2191340212901,soybean,301,high
80,77,30,20.924913518681965,34.04775122309687,5.177745105233531,43.07185049344331,mango,187,medium
80,147,67,38.28001038808245,66.45109397477125,7.666007638126185,147.72272417063164,coffee,295,high
94,61,206,21.05690022205622,85.62452363245129,7.271853874395607,234.0438514300126,apple,361,high
121,135,8,38.25980862280497,45.62393881066678,8.07463122233067,34.0239573084212,soybean,264,high
5,105,204,25.27134550434566,35.75964316891969,8.438126322097121,240.67926554955383,coconut,314,high
33,19,37,37.44130145062908,32.21514600213939,5.926255401571476,121.29430111548857,jute,89,low
18,27,43,24.110178012244155,54.62054708798408,7.377196391241689,184.24761247802968,onion,88,low
130,108,94,21.072728085349357,70.55709976816959,5.517738369209752,206.74112066944787,tomato,332,high
34,136,151,16.529439869015746,32.06801186646631,8.385479638419568,65.11296274460564,banana,321,high
119,101,208,37.607315520096,52.77506565319787,5.979413846186995,152.19252100839276,mothbeans,428,high
133,27,124,19.93472500001134,48.16599672307483,7.764410523515588,231.262177241953,chickpea,284,high
10,9,23,11.476725031840136,50.52675177951595,8.113098153229299,220.50276833609976,pigeonpeas,49,low
110,107,104,35.22383358004892,78.22813225650813,6.125129250123528,85.38292835698229,coffee,321,high
87,124,143,27.530987735941395,45.09984080020414,5.761839755435882,168.2574653742044,coffee,354,high
146,85,148,19.860046828639494,63.55134724718837,7.9346633216804445,99.77683592699434,grapes,379,high
112,106,206,25.5286720339742,37.35519844791202,6.633312962359517,203.3024762284926,tomato,424,high
73,81,78,11.757851304449945,31.667119479064944,7.399733792637054,213.08717220668285,cotton,232,high
66,33,148,21.50355580339539,32.119974673962815,7.9024161538540465,27.932439677000467,blackgram,247,high
143,2,87,38.9543856821562,57.36837732450991,6.086121744672344,245.85137401177496,carrot,231,high
21,147,10,37.567327592728624,32.6960674818331,6.034159581344287,87.53896474895423,chickpea,179,medium
36,79,175,15.26971342005048,42.65812219644134,6.883025472474573,158.7304672252754,sugarcane,290,high
85,57,161,22.305812992457284,75.74988323041012,6.796292086962056,244.8369981748446,carrot,303,high
119,30,161,24.77525899361975,83.04743482568121,5.453041226728561,102.8293586836002,soybean,310,high
130,21,183,19.594458810616835,59.22828107114822,5.033248548343757,146.6275992994836,watermelon,334,high
13,139,176,19.328025423593424,72.98033321187148,6.581470580722212,85.16629080519412,mungbean,328,high
24,98,198,28.34386262396268,81.33085019816914,6.173427145498434,31.632162808106507,blackgram,320,high
124,99,144,11.36047731935384,86.80150571813746,6.048527319629466,153.65291583162468,mango,367,high
124,37,193,37.25400879307136,30.967806672921707,6.319495027335468,236.6974424022316,maize,354,high
50,143,47,11.530611628510975,81.50531722964669,6.343409333748941,149.5660843407694,mungbean,240,high
125,95,55,14.981373682038573,72.46122784750271,5.137417903418265,189.34169976989963,potato,275,high
